udi,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf
1451,303.01,311.88,1633.4,42.35,23.1,0,0,0,0,0
1452,301.49,312.13,1458.5,40.39,243.5,0,0,0,0,0
1453,298.83,308.96,1361.6,41.64,227.8,0,0,0,0,0
1454,300.85,309.89,1221.3,58.94,121.9,0,0,0,0,0
1455,298.21,308.54,1458.3,41.88,231.5,0,0,0,0,0
1456,302.06,311.37,1607.3,39.81,42.8,0,0,0,0,0
1457,303.14,314.30,1537.6,50.75,165.4,0,0,0,0,0
1458,298.46,309.26,1447.5,32.53,192.7,0,0,0,0,0
1459,302.91,312.41,1520.4,34.47,5.8,0,0,0,0,0
1460,299.45,309.41,1677.5,38.25,236.5,0,0,0,0,0
1461,300.45,310.97,1609.9,41.12,75.2,0,0,0,0,0
1462,301.91,311.14,1571.5,41.87,44.9,0,0,0,0,0
1463,300.82,310.74,1759.4,28.05,141.6,0,0,0,0,0
1464,297.27,307.64,1696.2,44.57,55.7,0,0,0,0,0
1465,299.42,310.21,1676.5,37.98,133.0,0,0,0,0,0
1466,299.17,310.59,1179.3,44.85,3.8,0,0,0,0,0
1467,300.60,311.31,1519.6,40.21,20.6,0,0,0,0,0
1468,301.42,311.93,1572.0,32.93,52.7,0,0,0,0,0
1469,303.82,315.77,1923.7,17.43,37.8,0,0,0,0,0
1470,302.51,311.43,1564.3,32.45,185.9,0,0,0,0,0
1471,299.38,306.54,1843.1,36.57,224.0,0,0,0,0,0
1472,300.12,309.88,1505.5,50.47,11.0,0,0,0,0,0
1473,302.38,312.61,1680.4,31.89,87.3,0,0,0,0,0
1474,299.61,308.15,1718.9,39.25,214.6,0,0,0,0,0
1475,295.97,306.14,1767.8,27.06,163.6,0,0,0,0,0
1476,299.14,308.37,1461.9,41.29,0.2,0,0,0,0,0
1477,298.99,309.37,1413.8,48.00,3.2,0,0,0,0,0
1478,300.29,309.05,1354.0,51.25,226.6,1,0,0,0,1
1479,298.51,308.28,1638.1,33.57,73.9,0,0,0,0,0
1480,298.11,308.09,1753.0,42.73,168.1,0,0,0,0,0
1481,298.98,310.09,1520.8,38.78,92.6,0,0,0,0,0
1482,297.72,308.44,1545.1,36.17,216.4,1,1,0,0,0
1483,303.05,312.07,1472.8,42.64,156.4,0,0,0,0,0
1484,301.41,309.79,1320.6,48.10,219.8,1,0,1,0,0
1485,296.42,305.71,1454.6,44.44,137.3,0,0,0,0,0
1486,299.72,308.47,1363.2,38.64,224.6,1,1,0,0,0
1487,302.30,312.92,1326.8,56.52,217.7,1,1,0,0,1
1488,301.33,310.83,1664.9,22.91,103.8,0,0,0,0,0
1489,300.44,310.55,1508.1,40.03,210.7,0,0,0,0,0
1490,299.95,310.48,1511.0,21.34,151.2,1,0,0,1,0
1491,298.56,307.06,1451.5,45.78,62.6,0,0,0,0,0
1492,297.52,306.41,1430.9,44.26,27.2,0,0,0,0,0
1493,300.17,310.18,1308.7,47.19,41.4,0,0,0,0,0
1494,300.55,309.41,1804.0,33.00,243.2,0,0,0,0,0
1495,301.28,311.00,1724.1,35.59,197.2,0,0,0,0,0
1496,301.61,312.02,1268.9,48.59,197.4,0,0,0,0,0
1497,301.32,312.48,1411.8,44.87,143.3,0,0,0,0,0
1498,296.71,306.23,1660.3,28.44,8.4,0,0,0,0,0
1499,297.17,307.52,1392.3,45.96,112.9,0,0,0,0,0
1500,301.90,313.75,1624.2,37.82,41.1,0,0,0,0,0
1501,301.84,311.14,1364.0,46.11,59.2,0,0,0,0,0
1502,298.34,307.87,1677.4,33.50,85.9,0,0,0,0,0
1503,298.34,308.38,1658.2,40.19,196.3,0,0,0,0,0
1504,300.22,310.15,1907.6,23.09,5.8,0,0,0,0,0
1505,297.06,307.25,1463.7,42.37,157.2,0,0,0,0,0
1506,298.57,308.10,1217.1,45.68,240.6,1,1,0,0,0
1507,301.00,312.33,1621.5,38.63,158.7,0,0,0,0,0
1508,299.34,309.22,1613.1,46.68,149.6,0,0,0,0,0
1509,301.13,310.46,1593.3,41.89,65.7,0,0,0,0,0
1510,297.42,307.53,1367.5,45.79,143.2,0,0,0,0,0
1511,301.67,311.84,1454.4,41.11,33.5,0,0,0,0,0
1512,304.01,312.96,1715.0,34.23,127.3,0,0,0,0,0
1513,298.59,308.86,1590.0,33.46,173.7,0,0,0,0,0
1514,301.40,310.30,1623.9,33.53,39.6,0,0,0,0,0
1515,297.56,307.04,1656.8,47.03,195.8,0,0,0,0,0
1516,298.14,306.73,1740.6,30.41,1.9,0,0,0,0,0
1517,301.42,310.55,1560.8,39.29,111.8,0,0,0,0,0
1518,299.91,309.46,1341.1,50.01,68.8,0,0,0,0,0
1519,298.78,306.92,1572.4,31.26,72.4,0,0,0,0,0
1520,300.29,310.76,1593.3,32.48,98.5,0,0,0,0,0
1521,297.29,307.92,1413.1,45.02,233.1,0,0,0,0,0
1522,299.90,311.48,1848.2,25.55,167.8,0,0,0,0,0
1523,302.68,313.31,1541.8,43.22,84.5,0,0,0,0,0
1524,301.54,311.94,1576.5,28.64,25.2,0,0,0,0,0
1525,301.66,310.03,1651.1,40.01,95.3,0,0,0,0,0
1526,300.62,311.04,1840.8,28.22,189.4,0,0,0,0,0
1527,303.14,312.38,1462.6,39.25,162.4,0,0,0,0,0
1528,296.91,306.01,1323.7,44.43,153.1,0,0,0,0,0
1529,298.05,307.24,1397.8,48.48,63.4,0,0,0,0,0
1530,301.76,313.16,1407.9,32.34,216.4,0,0,0,0,0
1531,303.68,313.73,1363.0,50.43,25.7,0,0,0,0,0
1532,301.37,311.95,1521.3,47.30,207.0,0,0,0,0,0
1533,298.64,308.91,1276.7,58.81,170.0,0,0,0,0,0
1534,299.71,310.29,1397.8,44.91,217.0,0,0,0,0,0
1535,300.15,310.50,1531.6,37.87,173.3,0,0,0,0,0
1536,303.81,314.23,1567.6,41.86,235.6,0,0,0,0,0
1537,303.42,314.21,1679.1,24.26,89.7,0,0,0,0,0
1538,302.51,313.86,1567.1,36.17,116.2,0,0,0,0,0
1539,302.45,312.69,1370.8,42.91,114.4,0,0,0,0,0
1540,296.29,306.78,1427.4,39.14,226.2,0,0,0,0,0
1541,297.67,307.59,1692.4,47.04,26.4,0,0,0,0,0
1542,300.01,310.58,1905.4,31.04,16.8,0,0,0,0,0
1543,299.69,310.09,1752.5,19.99,95.0,0,0,0,0,0
1544,303.01,311.49,1316.4,55.16,242.6,1,0,1,0,1
1545,301.85,311.85,1663.7,38.41,104.3,0,0,0,0,0
1546,300.85,310.15,1436.8,47.95,3.4,0,0,0,0,0
1547,301.11,309.57,1401.6,49.29,12.9,0,0,0,0,0
1548,299.92,309.80,1416.3,40.27,166.1,0,0,0,0,0
1549,299.85,309.66,1734.1,29.87,98.4,0,0,0,0,0
1550,298.92,311.00,1425.7,52.90,199.9,0,0,0,0,0
1551,300.22,309.61,1647.7,36.06,108.5,0,0,0,0,0
1552,297.67,307.38,1426.1,49.18,93.8,0,0,0,0,0
1553,302.17,311.99,1364.5,42.15,58.4,0,0,0,0,0
1554,299.47,308.98,1449.8,40.41,45.8,0,0,0,0,0
1555,300.08,310.01,1877.9,26.93,242.6,1,1,0,0,0
1556,298.60,307.29,1315.0,42.93,147.4,0,0,0,0,0
1557,297.39,308.52,1590.6,45.59,52.7,0,0,0,0,0
1558,299.60,310.11,1560.5,45.77,127.3,0,0,0,0,0
1559,299.82,310.59,1326.5,45.48,47.7,0,0,0,0,0
1560,299.47,308.70,1241.0,54.59,99.0,0,0,0,0,0
1561,303.07,313.29,1768.4,32.16,50.0,0,0,0,0,0
1562,299.65,308.73,1540.1,37.77,88.6,0,0,0,0,0
1563,298.62,308.57,1904.1,22.65,91.9,0,0,0,0,0
1564,301.39,311.45,1630.3,34.68,25.5,0,0,0,0,0
1565,300.16,308.99,1793.4,22.48,198.5,0,0,0,0,0
1566,304.01,311.95,1711.7,29.04,238.6,0,0,0,0,0
1567,300.34,310.24,1707.0,39.76,62.8,0,0,0,0,0
1568,298.80,309.65,1346.2,52.18,98.7,0,0,0,0,0
1569,301.13,311.03,2042.2,28.75,243.6,1,1,0,0,0
1570,301.12,312.42,1523.2,32.40,233.5,1,1,0,0,0
1571,294.49,306.31,1829.7,33.88,207.8,0,0,0,0,0
1572,300.85,310.51,1396.1,49.24,42.1,0,0,0,0,0
1573,297.58,306.20,1573.0,40.90,74.9,0,0,0,0,0
1574,300.32,310.81,1342.2,47.87,234.4,1,0,0,0,1
1575,300.70,310.01,1337.9,46.37,0.8,0,0,0,0,0
1576,301.22,310.07,1769.1,36.75,81.6,0,0,0,0,0
1577,298.45,308.65,1500.9,44.76,47.0,0,0,0,0,0
1578,303.67,314.93,1725.5,36.00,57.0,0,0,0,0,0
1579,298.14,307.80,1644.0,37.70,11.5,0,0,0,0,0
1580,295.58,304.73,1499.9,38.72,225.0,1,1,0,0,0
1581,301.14,310.73,1286.5,47.86,193.2,0,0,0,0,0
1582,298.32,308.71,1299.0,34.52,146.2,0,0,0,0,0
1583,297.57,308.74,1421.7,47.36,62.7,0,0,0,0,0
1584,301.53,311.94,1728.4,34.66,12.9,0,0,0,0,0
1585,298.14,307.34,1644.9,37.23,46.2,0,0,0,0,0
1586,300.79,311.20,1747.5,29.06,147.6,0,0,0,0,0
1587,299.55,311.35,1685.4,33.38,152.9,0,0,0,0,0
1588,298.01,309.77,1445.8,49.44,67.4,0,0,0,0,0
1589,296.80,306.39,1888.3,20.20,4.6,0,0,0,0,0
1590,295.23,305.93,1549.1,31.00,25.4,0,0,0,0,0
1591,303.42,313.23,1465.6,41.43,83.9,0,0,0,0,0
1592,302.11,311.39,1539.4,35.54,22.7,0,0,0,0,0
1593,300.61,309.61,2050.4,21.95,27.8,0,0,0,0,0
1594,300.65,312.11,1568.1,38.28,60.4,0,0,0,0,0
1595,301.17,310.36,1576.3,41.01,201.3,0,0,0,0,0
1596,300.56,310.31,1637.5,25.71,86.1,0,0,0,0,0
1597,302.21,313.54,1393.0,54.62,186.4,0,0,0,0,0
1598,299.83,308.71,1383.1,46.59,188.3,0,0,0,0,0
1599,301.82,312.11,1545.0,38.09,9.8,0,0,0,0,0
1600,296.82,305.76,1622.3,38.15,220.9,0,0,0,0,0
1601,298.21,309.67,1785.3,28.06,236.1,0,0,0,0,0
1602,299.59,309.99,1567.1,44.72,237.2,0,0,0,0,0
1603,302.21,312.03,1331.9,58.53,155.3,0,0,0,0,0
1604,301.92,312.28,1699.1,38.60,15.5,0,0,0,0,0
1605,298.37,307.22,1533.3,47.52,7.4,0,0,0,0,0
1606,299.08,308.47,1527.1,37.71,228.8,0,0,0,0,0
1607,298.58,308.50,1150.0,53.30,217.5,1,0,0,0,1
1608,299.33,310.31,1668.9,26.76,139.7,0,0,0,0,0
1609,300.25,310.46,1760.2,24.95,21.1,0,0,0,0,0
1610,300.50,310.97,1474.1,38.08,34.7,0,0,0,0,0
1611,300.00,309.50,1477.0,37.41,103.5,0,0,0,0,0
1612,303.64,313.56,1896.0,25.82,43.2,0,0,0,0,0
1613,298.79,307.84,1571.2,44.34,231.3,1,1,0,0,0
1614,303.69,314.36,1360.1,45.67,113.2,0,0,0,0,0
1615,298.05,308.52,1497.2,46.96,173.9,0,0,0,0,0
1616,298.52,309.28,1702.1,25.27,163.1,0,0,0,0,0
1617,300.36,311.84,1281.1,69.53,181.3,1,0,0,1,1
1618,305.65,315.06,1458.0,41.61,198.7,0,0,0,0,0
1619,299.29,308.02,1806.4,31.99,111.9,0,0,0,0,0
1620,300.32,310.75,1420.0,50.87,194.1,0,0,0,0,0
1621,293.74,303.66,1962.7,26.56,205.7,0,0,0,0,0
1622,300.42,309.72,1264.6,45.62,56.0,0,0,0,0,0
1623,299.20,308.96,1753.4,35.22,81.7,0,0,0,0,0
1624,301.31,310.74,1553.9,26.40,198.0,0,0,0,0,0
1625,302.73,313.47,1579.5,43.01,237.3,0,0,0,0,0
1626,298.60,307.19,1573.8,35.99,126.6,0,0,0,0,0
1627,297.02,306.76,1845.8,38.27,67.9,0,0,0,0,0
1628,303.78,314.16,1575.1,31.33,183.3,0,0,0,0,0
1629,299.26,309.68,1562.3,38.37,99.8,0,0,0,0,0
1630,300.42,311.17,1211.2,54.59,211.4,1,0,0,0,1
1631,298.53,308.20,1736.8,32.51,6.6,0,0,0,0,0
1632,299.56,308.54,1150.0,50.84,173.2,0,0,0,0,0
1633,298.07,307.90,1396.7,45.72,199.2,0,0,0,0,0
1634,300.45,310.37,1351.4,53.84,137.9,0,0,0,0,0
1635,299.68,309.89,1415.2,39.66,221.6,0,0,0,0,0
1636,302.39,311.24,1739.4,24.88,223.3,1,1,0,0,0
1637,296.94,307.07,1150.0,51.17,193.9,0,0,0,0,0
1638,300.99,310.39,1150.0,48.83,229.7,1,0,0,0,1
1639,298.53,309.08,1788.9,30.09,139.9,0,0,0,0,0
1640,299.27,307.95,1886.2,32.06,51.9,0,0,0,0,0
1641,298.84,308.16,1651.8,42.31,119.1,0,0,0,0,0
1642,304.02,313.71,1568.3,34.89,191.6,0,0,0,0,0
1643,301.54,313.42,1747.8,35.83,77.2,0,0,0,0,0
1644,301.40,311.73,1206.2,44.42,148.6,0,0,0,0,0
1645,302.13,312.27,1514.4,43.05,166.2,0,0,0,0,0
1646,299.63,308.45,1421.0,44.45,139.8,0,0,0,0,0
1647,298.42,309.20,1528.0,43.23,216.2,0,0,0,0,0
1648,299.65,309.25,1585.9,32.97,226.7,0,0,0,0,0
1649,298.48,309.31,1710.1,31.96,107.3,0,0,0,0,0
1650,299.45,309.21,1444.0,51.21,158.7,0,0,0,0,0
1651,301.15,311.77,1641.1,34.91,203.3,0,0,0,0,0
1652,303.56,313.20,1322.2,49.03,33.6,0,0,0,0,0
1653,300.95,311.05,1365.3,45.64,43.7,0,0,0,0,0
1654,302.46,312.52,1500.7,39.68,18.8,0,0,0,0,0
1655,302.28,310.22,1276.6,62.68,96.3,1,0,1,0,0
1656,301.55,311.53,1680.9,36.00,184.8,0,0,0,0,0
1657,301.31,309.98,1687.3,37.10,213.9,0,0,0,0,0
1658,296.29,306.68,1581.4,44.53,230.8,0,0,0,0,0
1659,299.87,310.04,1331.0,43.16,36.3,0,0,0,0,0
1660,298.82,306.34,1473.2,45.26,159.5,0,0,0,0,0
1661,303.48,314.61,1821.7,37.79,76.4,0,0,0,0,0
1662,299.60,311.00,1316.5,45.15,22.4,0,0,0,0,0
1663,303.60,313.98,1354.0,56.05,235.7,1,0,0,0,1
1664,296.13,304.91,1448.7,41.58,61.5,0,0,0,0,0
1665,301.62,312.12,1743.5,27.08,176.6,0,0,0,0,0
1666,301.71,311.30,1349.9,50.11,147.3,0,0,0,0,0
1667,300.34,309.60,1738.7,29.36,177.1,0,0,0,0,0
1668,299.53,310.04,1526.7,34.91,233.0,0,0,0,0,0
1669,301.38,314.12,1511.4,50.91,15.2,0,0,0,0,0
1670,303.38,311.58,1395.5,35.35,74.3,0,0,0,0,0
1671,299.30,307.66,1540.7,25.11,11.0,0,0,0,0,0
1672,299.64,308.89,1787.6,29.53,201.7,0,0,0,0,0
1673,300.50,309.10,1526.0,47.18,156.8,0,0,0,0,0
1674,299.16,310.15,1805.7,31.48,241.5,0,0,0,0,0
1675,302.04,310.28,1510.0,46.96,127.9,0,0,0,0,0
1676,302.84,312.34,1399.2,50.85,1.6,0,0,0,0,0
1677,301.54,311.90,1284.5,54.47,186.9,0,0,0,0,0
1678,300.64,310.85,1790.5,13.10,136.5,1,0,0,1,0
1679,300.99,310.08,1819.7,28.84,215.2,0,0,0,0,0
1680,296.23,306.97,1729.2,40.44,205.1,0,0,0,0,0
1681,298.24,306.16,1660.8,34.85,121.9,0,0,0,0,0
1682,296.65,308.36,1647.2,43.38,33.6,0,0,0,0,0
1683,302.28,312.50,1407.9,48.26,131.6,0,0,0,0,0
1684,297.52,307.68,1596.7,31.60,38.5,0,0,0,0,0
1685,300.38,311.15,1487.4,45.07,218.5,0,0,0,0,0
1686,303.42,312.84,1669.4,36.99,101.5,0,0,0,0,0
1687,301.75,311.42,1581.5,27.44,11.7,0,0,0,0,0
1688,300.25,310.41,1490.1,48.34,123.6,0,0,0,0,0
1689,298.58,307.37,1427.7,36.16,32.2,0,0,0,0,0
1690,298.72,309.19,1564.7,52.59,111.8,0,0,0,0,0
1691,300.49,311.27,1808.2,24.81,188.0,0,0,0,0,0
1692,300.81,310.32,1278.2,58.25,219.9,1,0,0,0,1
1693,299.68,308.61,1419.4,33.64,216.5,0,0,0,0,0
1694,297.96,307.14,1537.2,44.59,197.3,0,0,0,0,0
1695,296.72,308.35,1458.8,53.49,164.1,0,0,0,0,0
1696,299.29,306.40,1460.5,51.36,48.2,0,0,0,0,0
1697,298.62,307.91,1283.8,49.05,203.2,0,0,0,0,0
1698,302.49,312.44,1841.3,23.52,229.8,0,0,0,0,0
1699,302.96,312.62,1466.8,43.07,35.2,0,0,0,0,0
1700,296.01,307.76,1383.9,36.89,216.8,0,0,0,0,0
1701,300.32,310.76,1390.2,45.91,214.2,1,1,0,0,0
1702,305.16,315.76,1361.0,44.70,133.9,0,0,0,0,0
1703,302.89,313.36,1372.6,48.22,242.6,1,0,0,0,1
1704,299.21,309.37,1348.4,50.17,105.6,0,0,0,0,0
1705,302.01,314.54,1695.9,29.42,214.8,0,0,0,0,0
1706,300.35,310.10,1643.2,37.92,70.4,0,0,0,0,0
1707,300.51,311.28,1652.9,41.28,38.9,0,0,0,0,0
1708,303.57,313.67,1404.6,48.63,205.4,0,0,0,0,0
1709,298.33,308.10,1486.2,37.00,242.6,0,0,0,0,0
1710,302.29,311.02,1583.3,40.83,54.7,0,0,0,0,0
1711,298.59,308.76,1791.0,30.21,171.7,0,0,0,0,0
1712,301.04,311.76,1271.3,50.31,73.6,0,0,0,0,0
1713,299.80,309.27,1566.7,45.59,154.0,0,0,0,0,0
1714,300.14,310.92,1629.7,36.16,54.9,0,0,0,0,0
1715,305.07,314.78,1688.9,33.10,121.6,0,0,0,0,0
1716,298.55,307.25,1430.7,38.31,33.2,0,0,0,0,0
1717,303.33,314.06,1708.9,32.15,36.0,0,0,0,0,0
1718,298.53,308.12,1734.3,34.77,160.9,0,0,0,0,0
1719,300.06,312.27,1801.1,36.98,136.8,0,0,0,0,0
1720,302.55,312.53,1311.9,44.28,205.0,0,0,0,0,0
1721,300.14,311.81,1552.7,32.48,156.9,0,0,0,0,0
1722,300.57,312.14,1875.5,22.82,166.1,0,0,0,0,0
1723,299.90,308.73,1548.4,39.77,199.6,0,0,0,0,0
1724,300.01,309.58,1408.7,44.92,176.1,0,0,0,0,0
1725,301.80,312.22,1556.7,46.20,42.1,0,0,0,0,0
1726,301.45,311.03,1483.4,48.04,50.3,0,0,0,0,0
1727,298.67,308.84,1825.8,32.67,37.5,0,0,0,0,0
1728,301.54,311.11,1806.6,27.37,35.8,0,0,0,0,0
1729,300.78,311.12,1909.6,20.80,218.3,0,0,0,0,0
1730,301.68,312.10,1405.3,45.36,176.5,0,0,0,0,0
1731,301.32,310.16,1646.4,36.69,86.7,0,0,0,0,0
1732,301.26,312.19,1648.5,33.56,243.6,0,0,0,0,0
1733,299.01,309.59,1250.0,48.95,144.7,0,0,0,0,0
1734,298.52,310.03,1705.6,30.81,185.5,0,0,0,0,0
1735,301.49,310.29,1485.8,32.25,217.1,0,0,0,0,0
1736,300.49,311.92,1563.1,35.48,28.9,0,0,0,0,0
1737,302.47,312.04,1281.7,53.49,235.6,1,0,0,0,1
1738,302.00,313.01,1701.2,36.72,207.2,0,0,0,0,0
1739,303.22,312.45,1442.7,46.26,241.1,1,0,0,0,1
1740,299.47,310.42,1625.1,24.75,181.4,0,0,0,0,0
1741,299.52,311.59,1349.8,34.64,145.2,0,0,0,0,0
1742,300.21,309.51,1286.8,56.69,202.9,1,0,0,0,1
1743,298.39,307.13,1150.0,43.47,232.1,1,1,0,0,0
1744,301.52,312.35,1540.0,34.84,62.2,0,0,0,0,0
1745,304.45,314.13,1430.3,43.16,105.7,0,0,0,0,0
1746,301.66,310.37,1441.5,53.85,92.0,0,0,0,0,0
1747,302.74,312.93,1565.5,43.58,107.3,0,0,0,0,0
1748,298.91,308.88,1423.6,43.26,107.9,0,0,0,0,0
1749,301.89,311.78,1348.6,39.17,110.3,0,0,0,0,0
1750,300.70,311.64,1648.2,41.73,37.4,0,0,0,0,0
1751,297.10,306.91,1488.8,38.25,42.6,0,0,0,0,0
1752,299.80,311.48,1472.9,40.53,70.4,0,0,0,0,0
1753,298.57,308.27,1440.4,49.66,71.3,0,0,0,0,0
1754,303.08,314.34,1599.1,36.11,141.6,0,0,0,0,0
1755,295.43,305.82,1852.8,29.70,53.9,0,0,0,0,0
1756,298.85,307.59,1630.5,57.27,52.5,1,0,0,1,0
1757,300.39,309.27,1562.9,38.61,57.8,0,0,0,0,0
1758,298.24,308.75,1761.6,37.90,189.3,0,0,0,0,0
1759,302.69,313.30,1461.1,47.35,164.5,0,0,0,0,0
1760,302.36,311.80,1169.9,52.95,117.7,0,0,0,0,0
1761,300.96,311.50,1547.7,41.11,71.5,0,0,0,0,0
1762,299.05,309.31,1706.9,30.16,2.1,0,0,0,0,0
1763,298.12,308.78,1614.5,37.36,88.2,0,0,0,0,0
1764,300.78,311.01,1599.6,43.61,169.9,0,0,0,0,0
1765,301.07,310.47,1661.7,34.06,210.5,0,0,0,0,0
1766,300.73,311.37,1623.4,38.85,67.3,0,0,0,0,0
1767,299.81,311.74,1600.1,29.20,169.3,0,0,0,0,0
1768,300.93,311.32,1660.9,33.33,221.4,0,0,0,0,0
1769,299.23,309.69,1409.8,45.69,223.7,0,0,0,0,0
1770,300.86,309.79,1496.6,43.67,185.2,0,0,0,0,0
1771,300.75,310.01,1474.8,50.40,208.8,0,0,0,0,0
1772,299.71,309.27,1713.4,35.92,20.8,0,0,0,0,0
1773,298.18,308.81,1640.4,42.82,220.6,0,0,0,0,0
1774,298.89,310.74,1821.9,31.59,219.0,1,1,0,0,0
1775,300.96,312.53,1578.7,34.67,207.2,0,0,0,0,0
1776,301.07,312.13,1451.2,50.71,27.9,0,0,0,0,0
1777,301.93,312.22,1717.8,28.43,98.2,0,0,0,0,0
1778,299.81,308.39,1472.8,48.68,87.4,0,0,0,0,0
1779,298.52,308.14,1150.0,59.89,123.0,0,0,0,0,0
1780,297.57,306.28,1441.5,30.15,212.7,0,0,0,0,0
1781,300.27,311.68,1523.6,46.49,1.3,0,0,0,0,0
1782,304.73,313.10,1639.0,40.80,239.4,0,0,0,0,0
1783,298.53,308.39,1553.6,34.61,124.1,0,0,0,0,0
1784,300.59,312.16,1593.1,43.99,118.9,0,0,0,0,0
1785,298.49,309.33,1855.4,28.53,54.4,0,0,0,0,0
1786,302.51,311.48,1371.3,58.76,214.8,1,0,0,0,1
1787,299.87,309.73,1422.9,46.50,167.3,0,0,0,0,0
1788,303.97,316.02,1520.3,47.12,243.9,1,0,0,0,1
1789,300.57,311.20,1593.2,35.67,189.8,0,0,0,0,0
1790,299.56,309.76,1491.9,43.14,26.7,0,0,0,0,0
1791,299.71,311.21,1680.7,40.91,0.0,0,0,0,0,0
1792,296.07,306.81,1500.3,37.28,140.5,0,0,0,0,0
1793,299.87,310.37,1454.5,42.40,106.4,0,0,0,0,0
1794,301.71,310.27,1754.8,24.78,38.7,0,0,0,0,0
1795,299.11,309.28,1193.1,44.39,80.0,0,0,0,0,0
1796,300.31,310.79,1932.8,31.32,113.9,0,0,0,0,0
1797,298.44,308.70,1606.0,38.10,228.9,0,0,0,0,0
1798,299.89,310.31,1497.6,36.13,211.7,0,0,0,0,0
1799,298.79,309.69,1248.4,54.85,217.8,1,0,0,0,1
1800,302.04,310.93,1743.2,31.47,191.3,0,0,0,0,0
1801,298.14,308.32,1402.4,27.22,118.0,0,0,0,0,0
1802,299.70,309.26,1502.9,42.99,241.9,0,0,0,0,0
1803,306.48,317.72,1737.0,35.29,144.0,0,0,0,0,0
1804,300.71,310.75,1909.5,21.68,189.8,0,0,0,0,0
1805,299.95,311.34,1445.8,38.04,117.8,0,0,0,0,0
1806,298.73,306.56,1621.5,39.05,193.0,0,0,0,0,0
1807,299.50,310.53,1884.6,20.01,174.4,0,0,0,0,0
1808,299.70,311.83,1533.7,38.93,4.0,0,0,0,0,0
1809,302.83,312.84,1516.6,43.24,208.7,0,0,0,0,0
1810,302.63,313.72,1936.2,25.62,18.4,0,0,0,0,0
1811,303.24,314.24,1621.7,43.03,78.9,0,0,0,0,0
1812,297.24,307.67,1528.6,47.14,142.3,0,0,0,0,0
1813,299.62,308.28,1625.0,40.60,123.3,0,0,0,0,0
1814,296.60,305.54,1810.0,40.59,61.9,0,0,0,0,0
1815,305.96,316.69,1487.8,31.25,32.4,0,0,0,0,0
1816,300.93,310.92,1363.4,47.38,67.9,0,0,0,0,0
1817,298.19,307.44,1458.9,48.34,67.9,0,0,0,0,0
1818,298.93,308.42,1657.8,37.05,83.6,0,0,0,0,0
1819,302.27,311.60,1632.4,34.99,127.7,0,0,0,0,0
1820,292.16,301.85,1808.5,33.21,175.7,0,0,0,0,0
1821,297.70,309.38,1834.8,32.80,214.4,1,1,0,0,0
1822,298.35,309.21,1421.3,46.10,144.1,0,0,0,0,0
1823,296.02,305.29,1569.1,46.30,165.5,0,0,0,0,0
1824,301.59,310.70,1307.2,49.22,134.0,0,0,0,0,0
1825,298.17,308.47,1342.3,48.03,101.8,0,0,0,0,0
1826,299.30,309.90,1327.1,58.22,236.4,1,0,0,0,1
1827,301.73,311.30,1549.0,42.97,178.2,0,0,0,0,0
1828,300.51,310.55,1574.1,51.25,8.3,0,0,0,0,0
1829,302.28,313.56,1431.2,48.55,17.6,0,0,0,0,0
1830,304.16,315.08,1395.8,43.44,25.6,0,0,0,0,0
1831,300.58,309.01,1423.2,44.11,88.6,0,0,0,0,0
1832,300.15,309.97,1437.6,45.14,5.8,0,0,0,0,0
1833,302.76,312.06,1552.2,34.33,211.8,0,0,0,0,0
1834,294.96,305.77,1356.5,50.60,184.3,0,0,0,0,0
1835,298.61,308.33,1509.2,31.19,110.5,0,0,0,0,0
1836,300.24,309.44,1481.1,53.06,201.1,0,0,0,0,0
1837,296.34,307.23,1599.0,44.54,194.7,0,0,0,0,0
1838,301.00,311.66,1370.7,49.49,144.8,0,0,0,0,0
1839,302.42,312.63,1479.4,43.43,134.3,0,0,0,0,0
1840,299.08,311.19,1591.4,40.03,188.7,0,0,0,0,0
1841,297.42,308.50,1768.7,33.92,44.4,0,0,0,0,0
1842,299.60,309.88,1236.0,51.79,32.6,0,0,0,0,0
1843,299.89,310.14,1598.0,42.09,72.0,0,0,0,0,0
1844,297.40,306.01,1481.7,45.56,189.8,0,0,0,0,0
1845,295.87,304.77,1518.4,41.91,110.5,0,0,0,0,0
1846,297.64,308.21,1440.7,44.76,42.2,0,0,0,0,0
1847,295.74,305.52,1550.7,36.51,122.1,0,0,0,0,0
1848,298.78,309.59,1852.0,27.90,125.1,0,0,0,0,0
1849,300.97,309.38,1545.3,40.57,39.1,0,0,0,0,0
1850,302.17,312.18,1475.3,39.97,56.9,0,0,0,0,0
1851,303.34,313.78,1578.4,47.99,19.8,0,0,0,0,0
1852,298.74,308.63,1423.6,49.51,116.5,0,0,0,0,0
1853,297.41,309.22,1400.8,46.50,185.5,0,0,0,0,0
1854,299.98,309.06,1832.5,20.96,152.9,0,0,0,0,0
1855,295.57,306.14,1530.6,41.80,203.3,0,0,0,0,0
1856,298.26,308.64,1464.7,35.97,16.5,0,0,0,0,0
1857,301.41,310.51,1568.2,39.90,228.7,0,0,0,0,0
1858,297.32,307.29,1783.1,37.91,64.6,0,0,0,0,0
1859,297.83,306.52,1683.1,35.87,216.4,1,1,0,0,0
